frame,noisy_v0_x,noisy_v0_y,noisy_v0_z,noisy_v1_x,noisy_v1_y,noisy_v1_z,noisy_v2_x,noisy_v2_y,noisy_v2_z,noisy_v3_x,noisy_v3_y,noisy_v3_z,noisy_v4_x,noisy_v4_y,noisy_v4_z,noisy_v5_x,noisy_v5_y,noisy_v5_z,noisy_v6_x,noisy_v6_y,noisy_v6_z,noisy_v7_x,noisy_v7_y,noisy_v7_z,noisy_m0_x,noisy_m0_y,noisy_m0_z,noisy_m1_x,noisy_m1_y,noisy_m1_z,noisy_m2_x,noisy_m2_y,noisy_m2_z,optimized_v0_x,optimized_v0_y,optimized_v0_z,optimized_v1_x,optimized_v1_y,optimized_v1_z,optimized_v2_x,optimized_v2_y,optimized_v2_z,optimized_v3_x,optimized_v3_y,optimized_v3_z,optimized_v4_x,optimized_v4_y,optimized_v4_z,optimized_v5_x,optimized_v5_y,optimized_v5_z,optimized_v6_x,optimized_v6_y,optimized_v6_z,optimized_v7_x,optimized_v7_y,optimized_v7_z,optimized_m0_x,optimized_m0_y,optimized_m0_z,optimized_m1_x,optimized_m1_y,optimized_m1_z,optimized_m2_x,optimized_m2_y,optimized_m2_z,gt_v0_x,gt_v0_y,gt_v0_z,gt_v1_x,gt_v1_y,gt_v1_z,gt_v2_x,gt_v2_y,gt_v2_z,gt_v3_x,gt_v3_y,gt_v3_z,gt_v4_x,gt_v4_y,gt_v4_z,gt_v5_x,gt_v5_y,gt_v5_z,gt_v6_x,gt_v6_y,gt_v6_z,gt_v7_x,gt_v7_y,gt_v7_z,gt_m0_x,gt_m0_y,gt_m0_z,gt_m1_x,gt_m1_y,gt_m1_z,gt_m2_x,gt_m2_y,gt_m2_z,noisy_center_x,optimized_center_x,noisy_center_y,optimized_center_y,noisy_center_z,optimized_center_z,gt_center_x,gt_center_y,gt_center_z
32,0.7819643035215569,1.2685275608666098,2.054687193459763,0.12301497966399227,2.32595135749212,0.16450372512640132,0.691528057970181,3.746754696330963,1.428528341551105,1.0891277962184551,2.6937310991500705,3.1318243052401815,2.59153916180982,1.179891866976389,1.2450166638187217,2.061570066915222,2.2504504953959543,-0.429559691523128,2.5300677411979917,3.8653372357552853,0.5584957895317632,3.012072840904785,2.9672620456482357,2.3501453444199987,1.2601838652009278,1.2440995652380862,0.5635162372007839,0.552153152264518,2.4507020787528284,0.14712400484282717,3.091308719339481,1.4448649002053071,1.0201253416349436,0.7825614802942673,1.1697429957084962,1.977456985668061,0.17905758758265322,2.2563667977465727,0.39163324006893585,0.6028910243822698,3.942217700018512,1.4114873349395538,1.161318296370048,2.838475783265186,2.9823893198763636,2.639151408383614,1.1376364261490906,1.2836741929589148,2.077488295329096,2.252892057192036,-0.2995605824550771,2.475851433859493,3.916802670633502,0.7134914819361372,3.0326904611227263,2.835189007918871,2.301087157227184,1.32996576843946,1.2875941842328746,0.5622427455664021,0.40783610842151785,2.429240452009714,0.05370733024727148,3.0299513809013647,1.4456951997198235,1.0700961741685555,0.7845197106207014,1.1512546589406734,2.00032717800032,0.16007641287260288,2.2487814864272853,0.4493579871894089,0.5766514879329707,3.9207260742087726,1.4647724356914182,1.2010947856810694,2.823199246722161,3.0157416265023294,2.6383092819410088,1.1452414788033174,1.24970872170664,2.01386598419291,2.242768306289929,-0.30126046910427107,2.430441059253278,3.9147128940714166,0.7141539793977383,3.0548843570013764,2.8171860665848047,2.2651231702086494,1.2950490786417137,1.279025335669929,0.5956797423225222,0.34447835390843395,2.412508533529673,0.10411984012372022,2.9882803739362966,1.4209859843026558,1.0460295562170139,1.616775516818812,1.6107966586442282,2.312506627437441,2.3192593885995163,1.1122188413912146,1.131609580018391,1.5897864441802148,2.3069445514136926,1.1457957971141355
33,0.7396760548611931,1.1723259713870284,1.976157526053927,0.10459820463642659,2.301196540672542,0.5617781678550273,0.4807914622082789,3.9629309974363003,1.3078246551962465,1.3079716771863477,2.873200471231114,3.0988113242068644,2.275759836463721,1.4182221540970437,1.1073163536666157,1.9487278664598793,2.221909945669794,-0.3088128825830518,2.1895958984151704,3.9225891686256467,0.8404434258133578,3.0033450041531635,2.890193497249822,2.227412653066996,1.2339215335885676,1.3529688267915292,0.5866081976754268,0.43396659054902176,2.46220223854654,0.15612856138583298,3.0046208888314756,1.6034751322805019,1.0210339577880703,0.7563338928451635,1.2002812070503381,2.00740595497323,0.04419422275850993,2.2846651494759196,0.4657270832628405,0.4870116168352312,3.972110594510542,1.474821254884032,1.1537027891681058,2.8697386198886163,3.003912224538224,2.5725713761513287,1.2134002480430184,1.2134280891935223,1.9017317329757852,2.327299386071542,-0.3277064969678247,2.3192190320149706,3.992304737326167,0.6758012211214143,2.9847638434993,2.911903307870377,2.2218286144729786,1.2230796164760789,1.339950019922234,0.5655277510717777,0.2504603008459212,2.464841362417775,0.11728817931455948,2.944483691112306,1.5313717309275903,0.9814458427677515,0.7593110397696909,1.179486097328435,1.9798797497049112,0.0318352502727286,2.296001952091812,0.4885141601334694,0.48886312021913714,3.955067478404691,1.5076447236494572,1.2163389097160995,2.8385516236413144,2.999010313220899,2.56538537428309,1.2093846836189708,1.1212753164821332,1.8379095847861275,2.3259005383823474,-0.37009027308930875,2.294937454732536,3.984966064695227,0.6490402904266792,3.022413244229498,2.86845020993185,2.140405879998121,1.184353344791307,1.3379269362771715,0.5501120974288043,0.1936250320251942,2.4679641182498986,0.13601865671433622,2.8995554492307143,1.4929225389847034,0.9023309272320322,1.5202704561230223,1.5125047376984275,2.3801104494534417,2.3734423966821927,1.143154721829574,1.1272254289665915,1.4995025276414657,2.3596929310551293,1.1003765310819578
34,0.7979268795856778,1.0911658988375454,2.113914038971698,-0.2075892956857585,2.3689239503171566,0.44968615297632897,0.39840390321644903,4.018160568102771,1.5774711017379908,1.2740184270659258,3.0134614402956275,3.0161459581076855,2.461288643205478,1.368964470019596,1.1065954452055455,1.5359349114541943,2.4654897738584056,-0.36769147721915263,2.1267118368915323,4.189944371483751,0.5674073320612036,2.996034446341335,2.9018724940415423,2.0094279432859268,0.9623041429208967,1.2499470094127851,0.6607761629144958,-0.03895461587795222,2.419563675362047,-0.04848221896088134,2.7392146098852477,1.4316464401622264,0.9187418638861546,0.7279733295621396,1.2421766884312841,2.0374716598011515,-0.13085291226836482,2.3091770729775374,0.5597257907488186,0.39787911809153176,4.007796521778573,1.5068080627248173,1.210350037279116,2.922534498750779,2.9764738852928345,2.4612571723688967,1.253701607350159,1.075761800820838,1.643472554030555,2.3503595829759028,-0.4056100403199818,2.14655656879353,4.026400945989558,0.5385075521374105,2.959388363433151,2.963268539825373,2.024936765535662,1.056201088668852,1.3694368156040846,0.556781583895117,0.040899680390895865,2.486660812431975,0.191732038616528,2.8083030015845893,1.570657769968054,0.8068038487042951,0.7340538573827593,1.2054663901105938,1.9505708857415887,-0.09295475638388973,2.3386604037932535,0.5251137379782648,0.40481773787574826,3.9852843270724225,1.5453353801929635,1.2318263516423973,2.8520903133897626,2.9707925279562875,2.485704306734543,1.2725557531907603,0.9876483963130815,1.6586956929678935,2.40574976687342,-0.43780875145024245,2.1564681872275315,4.052373690152589,0.5824128907644563,2.9834768009941808,2.919179676469929,2.00787003852778,1.071931651610417,1.3939520976722146,0.5013256565919986,0.04574151895388057,2.5187029103076775,0.16685679239949014,2.803110784654198,1.5639554195029763,0.7545403478725177,1.367753989909366,1.39285709108499,2.410830917444859,2.4092882596439344,1.0912720275424541,1.07903572254159,1.407533830332696,2.4098155225941453,1.0504234457171078
35,0.8095872633245855,1.1604161688470174,2.1377598353409,-0.11586685688250392,2.3442435481846564,0.30907170742344164,0.5536989992597494,3.8724383198626606,1.4131557828240924,1.349510745173625,3.1078753240022183,3.0696269152665034,2.4557291684418416,1.3941190127577148,0.9346968814830916,1.5525821554432964,2.5102582041588533,-0.4937285398954216,2.0090781312570067,4.0414114828787495,0.4864672206316959,2.7686907225994055,2.959478495915213,1.7691795934989516,0.8476264568103092,1.465007327677825,0.5887131862401443,-0.006999183670287498,2.40761280493277,0.09754972948920358,2.7931618344057187,1.5356937506000576,0.5807777650364081,0.7397296838863395,1.2675365889331676,1.988677158142822,-0.204291121692449,2.322502547281231,0.554914021100681,0.35148319864650457,4.028424378920453,1.4729423599079918,1.2490168919823355,2.9546525286170477,2.9009716194119313,2.4224489043083004,1.297690479461853,0.9413766642732398,1.518890586772928,2.382779917862146,-0.4980871965805388,2.0491638001822206,4.065825478263708,0.41828290637100307,2.9476407967314198,3.0142093442416087,1.8630183282367523,0.99192915402293,1.3965008700405306,0.4933058516894203,-0.05324175581178214,2.501439190908582,0.1786367309292738,2.7519025607209695,1.6182486256541218,0.6551195075237659,0.7086055543903221,1.2292312033647896,1.912516254806469,-0.21404340558166335,2.3767266865355188,0.559012278910799,0.32460474200067524,4.01139556653902,1.5776956575197816,1.247253701972661,2.863900083368291,2.9311996334154515,2.3993382564366055,1.334643578591186,0.8493553256050609,1.4766892964646199,2.4821390617619157,-0.5041486502906092,2.015337444046959,4.116807941765417,0.5145347283183733,2.937986404018944,2.969312458594688,1.8680387042140434,0.9579853885318863,1.4470179125624771,0.44951295760568444,-0.0988308442705188,2.564662865295088,0.19651254314623734,2.6990847156068973,1.6339424899538886,0.6032410800361105,1.3651635851057042,1.3422429727045198,2.4362322218016126,2.4408918136531317,0.9902972797580919,0.997196177364213,1.314001023056126,2.457252713484752,0.9961336830261274
36,0.7378252645278827,1.1539828225369002,1.876403591756942,-0.4646018742268127,2.350044325489381,0.6220541942910348,0.0889948142969976,4.077476141260489,1.6026340645066397,1.317562562452299,2.8964562590096774,3.0168019276622573,2.318904012005062,1.3525930932191423,0.7191716342312885,1.3466919852834904,2.5597834762254768,-0.5647889872171165,1.801656525984333,4.111854955017759,0.3054131600050526,3.060832748444122,2.8943949013724866,1.652173207670996,0.7708770138494306,1.5865379119075422,0.36538351369258615,-0.11499379830445537,2.5384440576355622,0.2527682874771838,2.5041065711397383,1.9172529759148058,0.33027039090794796,0.7438635980437619,1.2279285365075134,1.8866134314723069,-0.35110260351204525,2.363042929881493,0.6326718382609384,0.26181146455268844,4.0093085466590015,1.6205869590326372,1.3102749763869959,2.8547595379459616,2.87181081350802,2.3173596086604826,1.375435874328802,0.6901003950982265,1.2616120062308016,2.5419687953033048,-0.5710462551633355,1.8493690071184914,4.164941315331699,0.4159026350890601,2.9000077420396853,3.0312704823526353,1.6852987659296295,0.8489392869794351,1.472908812059264,0.3881757561290339,-0.2399363039457958,2.5728199056292107,0.25843326896162266,2.6123700898742164,1.7240169617951904,0.39906699832221226,0.6828200546254275,1.2508172680232637,1.865866041142346,-0.33119932473499225,2.410181089884502,0.5900760008767811,0.24829418765016453,4.03342866746445,1.6045978443993079,1.2623135670105843,2.874064845603211,2.8803878846648727,2.306381561740271,1.3955336473316677,0.7069418839280601,1.2923621823798517,2.5548974691929063,-0.5688481563375047,1.8718556947650085,4.178145046772854,0.445673687185022,2.885875074125428,3.0187812249116153,1.7214637274505868,0.8427177404063504,1.497045474213098,0.39487848152178895,-0.23976800557182876,2.605793120059949,0.2248688712548036,2.587641276465714,1.702738063137467,0.44903023281089927,1.2152596204956443,1.2285971702207927,2.4944382654172017,2.4853092452540064,0.9252986349986192,0.9343286006036684,1.2190267280783615,2.5019478105995443,0.9377214998997242
37,0.6875307056169714,1.3336397941985798,1.8521842615752462,-0.46273940592330093,2.42603222697553,0.6225634567551882,0.16123655047530863,4.1478072992996395,1.846988070349504,1.220946846767173,2.745686898818737,2.8097296076280625,2.464921526935958,1.374740909686766,0.7248817926182721,1.2739613999483714,2.5685017331564426,-0.574753622280426,1.8891783715272688,4.1983528738997675,0.3557434944239019,2.768929892449349,2.9660377840857275,1.5037958182003566,0.6039391022228503,1.5473684058744097,0.2606405225514342,-0.3533856462644866,2.4864645000117913,0.2849018904743655,2.5523226926510585,1.570819782453745,0.3299220629434037,0.6616817946676228,1.2396099135655518,1.835716202830096,-0.43545394349132316,2.416457745006764,0.6228157364000039,0.22629768983065635,4.033567358547373,1.6272417890564888,1.2765359916742216,2.8381848582189924,2.8379772970952337,2.2148720792611503,1.379629395688718,0.6120798022513874,1.157387612835561,2.587299984280186,-0.6082280613383745,1.7935414781321442,4.181598550594952,0.3953089563870009,2.846682387969521,3.006726397846718,1.6245312693072027,0.7430929018931787,1.5091150271559348,0.3400187307215773,-0.3274761397687489,2.630767785789528,0.25021563872523167,2.5107640712894614,1.7278835687723273,0.32155036039125007,0.6565486345942686,1.27026210610537,1.8108043518300962,-0.4442106400355301,2.439014296948873,0.6181823095572773,0.1759367506381575,4.0514193876201485,1.625935770190369,1.2766960252679562,2.882667196776645,2.818557812463188,2.206950593170526,1.455108366483739,0.5609701120738654,1.1061913185407273,2.623860557327242,-0.6316519301989536,1.726338709214415,4.236265647998517,0.3761015304341381,2.8270979838442134,3.0675134571550142,1.5687235727069573,0.726333128899076,1.5439600590484872,0.3376378456572984,-0.37676423744356136,2.642054064632154,0.25181386725291977,2.4689697964901662,1.7701933467108906,0.2925164059586465,1.1642583669460473,1.1516296294812223,2.4877683825873764,2.5046218714060955,0.91059975956721,0.896293429257009,1.1227352784709468,2.54384713516428,0.8754174225387094
38,0.7524076568677014,1.1666396596639101,1.9148057288859142,-0.5109836644842053,2.3927261144714778,0.6376433744267045,0.1633964659946789,4.073012048808413,1.6955008230928754,1.198022738475752,2.906724053556491,2.604581982167409,2.090060935230692,1.422856641515858,0.33846309967885146,1.0422665358454235,2.798001956236052,-0.631398301981123,1.4698752820204384,4.259414308826997,0.42740259758184107,2.7758045728928686,3.3473645692803586,1.4497528195330287,0.62824156458055,1.5567796540296146,0.29137104312943884,-0.5247800799532629,2.744228245112717,0.3729114232308357,2.264685453776018,1.7030336139458344,-0.049303249260755244,0.6924262506668469,1.2592133691468312,1.7586809342039118,-0.5604248322512655,2.4183440342209646,0.687893628948799,0.12194150210323773,4.035422006219536,1.6784820600751873,1.328720843386789,2.8557320277590508,2.7507858693324163,2.119141297620958,1.5024814622720415,0.40420820800639534,0.9037527241634751,2.694379082287518,-0.6765802116806914,1.5615357549258992,4.287550513008826,0.3147282577699979,2.7720361248685137,3.127965800451103,1.405814869652151,0.6244209383114867,1.5730396660216492,0.27097799490986096,-0.496343595286328,2.647435928301463,0.3139560250628516,2.3720566593375976,1.8715336202172923,0.0991267088493849,0.6296407576203722,1.2876037615330307,1.7475484902021439,-0.5528855654208098,2.463227300047319,0.6432202821924751,0.10756377474250667,4.065411509667172,1.6416252238482385,1.2900900977836887,2.889787971152883,2.7459534318579073,2.101183541365562,1.5132474056623368,0.4120160939378281,0.9186572183243797,2.688870944176625,-0.6923121140718407,1.5791065584876962,4.291055153796478,0.30609282758392276,2.761632881528878,3.1154316152821893,1.4104210355935916,0.6090366529315469,1.5876913004498647,0.2780169526512106,-0.5095330963152085,2.6734173774438577,0.2772411915513773,2.343284399826813,1.8361569093016121,0.13431728804957443,1.031727041931514,1.0399330607133828,2.579161896858884,2.5702815918096613,0.82288466731682,0.8189158495572969,1.0252524746250387,2.5829001135012155,0.8094673366724027
39,0.6527440515177877,1.1925438760936025,1.4610590389502294,-0.6181950481306722,2.732131235257826,0.664484014189156,0.12703647633301257,4.083639490943016,1.6417153209480442,1.3940928745969272,2.866478353865837,2.689600510576681,2.0214099032035016,1.5030190132727883,0.35987191793256346,0.7127463195040574,2.6742042894913656,-0.6969383255663808,1.3406358044661115,4.345222192751276,0.23501197133617163,2.7980699866386747,3.2099231534988006,1.2446781680284098,0.5728101600521902,1.7671941080841234,0.2720321295652114,-0.6367730401473709,2.56868240058898,0.19453912781027322,2.1803009409060383,1.8395239446441125,-0.043639911570778525,0.6331986213541294,1.293126562347327,1.6707219990445368,-0.6552023286032868,2.4756341363380443,0.6699702728990299,0.0863495303534566,4.0751377440994165,1.6464534887819284,1.3285978915605579,2.872474863939347,2.6505656782009117,2.0000505815028418,1.5387064174301142,0.25626174503733373,0.7489389141855038,2.7537498666503994,-0.7558064056464969,1.465736246260664,4.329564875814144,0.22224003826833283,2.7127362907744885,3.1467589667326097,1.245166680937094,0.5016070536401704,1.6243566909600524,0.1910794868448331,-0.6057480638070062,2.7083464929425984,0.2960477311322558,2.2425687423309886,1.9088685893524717,-0.05583648429191124,0.6019449188265333,1.30288053671099,1.6763480982454777,-0.6570529085837686,2.482831283514547,0.6650911053431454,0.043187398887848394,4.075456555088259,1.6516042862671585,1.3021852262981504,2.8955058082847023,2.6628612791694906,1.9892401225839003,1.5698280586370932,0.2606676829789112,0.7302422951735983,2.7497788054406502,-0.7505893099234211,1.4304826026452153,4.342404077014363,0.23592387100059198,2.689480430055517,3.1624533302108055,1.2471808639029243,0.49103353013216144,1.628173353182392,0.21625109893002514,-0.6378083021317089,2.699866023823996,0.3010504941178105,2.2108234113415053,1.9004751648600409,-0.024942781272233927,0.9586253117218416,0.9508030435956827,2.616596550771975,2.6115204733278663,0.7293103601999619,0.7306240210188953,0.9267053386571775,2.619059363342531,0.7401315171599893
40,0.578974489861848,1.3691000114589293,1.5904342935728781,-0.7079123278911635,2.5042949157013736,0.4861618082267548,-0.11113277582627179,4.067204719942461,1.5348641003626504,1.3726656262011452,3.0529718205518863,2.691485466333138,1.8499569156010602,1.7737982359412943,0.12238892795086961,0.5077206159363561,2.7451020940993107,-0.8365004929347996,1.2419747870234246,4.407249983985213,0.1819289836036188,2.61096906053881,3.252185440525194,1.198711919493912,0.46748395479693416,1.516855251069775,-0.10280806738995002,-0.6679125437984528,2.584706348043342,0.30067127032315744,1.9548373677708804,1.7827948296940421,-0.13048900245169104,0.5956892259087301,1.3153957861635552,1.6007501634363446,-0.7605870205129763,2.4423344670398,0.6259018979524535,-0.0560502788333459,4.074705951382998,1.5750181913493615,1.2549624012569742,2.925915188116884,2.5544801957442638,1.917110607719835,1.6031493620416033,0.15149691861927456,0.59658132011815,2.763928550568639,-0.8357654605322798,1.2773198336410454,4.3717091704445155,0.11565598099004837,2.5927937838892836,3.243058596355418,1.1137010770072102,0.41535407688023607,1.632069117133364,0.1230597566933671,-0.7291503321924817,2.6743652192559972,0.24961437873644737,2.137756062566046,1.9801701521196964,-0.16852074293832253,0.5733094973721372,1.3161307360232564,1.5974841713787873,-0.7565624922737837,2.497847474220362,0.683708464862142,-0.01719923644439636,4.081613475514622,1.6558335746467612,1.3126727532015248,2.8998967373175164,2.569609281163406,1.871301202694081,1.6247256222562991,0.10752218223065846,0.54142921304816,2.8064423604534046,-0.8062535242859867,1.2807924688775474,4.390208361747664,0.16587158549863235,2.6106644585234684,3.208491623550559,1.0796472920152778,0.37252854125280177,1.6653450479147653,0.15258404610024545,-0.7613445349223802,2.721394217884884,0.3231478105124258,2.0718486703768164,1.962992873452044,-0.18463527527216983,0.82705683365587,0.8401617891310451,2.641478513728438,2.6388001418747704,0.6397135642809582,0.6459447597325609,0.8272218674278161,2.652280775485034,0.6676836008045617
41,0.6194991283617659,1.2697413772893291,1.2521637202774234,-0.9059099343027652,2.5474873610359636,0.5511077296594913,-0.05528571266656747,4.082417337852282,1.712225547878099,1.3332054340059505,2.805726885547718,2.5862226110394495,1.731715383577163,1.6750833373410832,-0.14014280888831876,0.30837101395169075,2.770248063023094,-0.8763796819283517,1.3015338719181102,4.297179582406521,-0.0651437043425975,2.6723491584622545,3.2325227858507626,0.8415742245340951,0.3577159482325207,1.638588481351738,0.2698680302873746,-0.8121255583326888,2.689216207240706,0.559176754049266,1.8660732625915997,2.09776319381978,-0.314200702592325,0.5998123633492112,1.2996164198361175,1.4993791715138163,-0.8314877754699477,2.488574188898583,0.7263561939885322,0.005535274041331029,4.067434001900563,1.6582491745067052,1.3919096506075568,2.857163468719653,2.4399342822649563,1.7607878333225906,1.6283468578581022,-0.07331400059221915,0.3643488384680266,2.8510778879463015,-0.861209863589551,1.17747105713514,4.405649243146431,0.07458197433774483,2.5707174488700986,3.214630800197461,0.8750552133221505,0.26579932108648224,1.6821545689340347,0.06464171999663892,-0.8365768539063256,2.7359982994857273,0.35869569400908174,1.9528336269503679,2.015211429141968,-0.3999554144383839,0.5435836123315012,1.327392417362001,1.5112679494919143,-0.8512854894775169,2.508306960495709,0.6989988865369041,-0.07362170464448303,4.083948322769581,1.65429639791799,1.321247397164535,2.903033779635874,2.4665654608730003,1.7475683408798601,1.6778137912920763,-0.04681601298099913,0.3526992390708418,2.858728334425784,-0.8590850759360094,1.1303630239038758,4.434369696699656,0.09621243544507663,2.525232125712894,3.253455153565949,0.9084814984000869,0.253725479492913,1.6991500353254243,0.08726705893268094,-0.8799181454666157,2.7380073480552762,0.3434459327227156,1.9266447548919334,2.0235536566188492,-0.3441299606329742,0.7651947268908212,0.7655591622231391,2.645997692068998,2.6587142878240857,0.5796792472703277,0.5784012859381338,0.7269307848963398,2.6825235905678344,0.5924095064336714
42,0.6427921075212382,1.492854272438215,1.4212401035307773,-1.0164564584455045,2.5602476945702324,0.6431304890834026,0.07521479313420318,4.096187432135563,1.6104666674839145,1.3460767489602763,2.77027394256353,2.256975081329647,1.7383046454020317,1.663275639847357,-0.3064288985781724,0.21819587986807293,3.0250828107215866,-0.836980131809059,1.079126112988353,4.3991163051493105,-0.11495973299323811,2.5833873595955645,3.264980502611252,0.7092756946010287,0.26764602083515054,1.785159920262732,0.06614669094335021,-0.7768275430156797,2.6853700436117696,0.45464876614177213,1.7812194312825618,2.1088597532527915,-0.3499505420564686,0.5745370779383653,1.347433073521075,1.4252878074264252,-0.8955240595996445,2.5384591457397763,0.7323359079589796,-0.0170212675598459,4.112551380162283,1.6336110621565711,1.4086390503856825,2.900039643448258,2.3372645488548316,1.6561095716495537,1.6904515972926644,-0.20008316239797186,0.2200653726551468,2.91544389243472,-0.9093531142473331,1.0749389183081821,4.465161228333135,-0.0031888881885175913,2.5083460579270325,3.271781226113139,0.7190340609403287,0.1695999645797046,1.7395766676281377,0.011561865622844947,-0.9191989942637895,2.788538329194049,0.3672075306232768,1.831054365249799,2.0801536092315818,-0.532900015467526,0.5126179785813584,1.3367031527655298,1.4180396886242006,-0.9411146714108861,2.5142504802763206,0.7109020260586133,-0.12612393161845914,4.08253389902729,1.6469988226151253,1.3276087183737855,2.9049865715164995,2.3541364851807125,1.618263254607589,1.7289650677444965,-0.20173780030997845,0.1645306046153443,2.906512395255287,-0.9088754628755656,0.9795213444077714,4.4747958140062565,0.027221333680946258,2.4332539944000158,3.297248486495466,0.7343589962465334,0.1348266066502447,1.729536919322666,0.020557913735189448,-0.9933277775057882,2.749721866649784,0.3618647533336484,1.7755181187928533,2.0820005253664657,-0.5027973846977217,0.7216980998296607,0.691958732479108,2.713764392469485,2.713599072099892,0.5048694716069959,0.5073434184801736,0.6259612945358026,2.7097504707660054,0.5146063065083367
43,0.5310493346916226,1.3979294071029478,1.4254180518603303,-1.0624598405547432,2.4318072126541677,0.6148899877714993,-0.37140341826864964,4.283070101549211,1.5236488123617729,1.3093372049734884,2.8781396783762028,2.2635067296705986,1.5652009289642352,1.8640985319132797,-0.41493951809561647,-0.03931529033145046,2.977937558316219,-0.9802972978128246,0.9893282469185952,4.560498267598325,0.03265833517085033,2.4011121428464524,3.457119777992948,0.5760691233919867,-0.11365107680801056,1.7964281741161732,-0.11241580835182752,-1.154256567477751,2.815201545873988,0.5021598888183931,1.62092330327407,2.169059720048785,-0.48978986516835415,0.4871833831527365,1.3859495485319742,1.343219735809451,-1.0380736489610256,2.537786002857486,0.7055137249751904,-0.1881295726576313,4.126977595014539,1.6076753359069298,1.293736823936381,2.9520627181126495,2.2568804636258353,1.5148398436192188,1.7871103391516598,-0.30368152889401345,0.022049244506601395,2.974236534950025,-0.958051876380495,0.8493003663559382,4.538225193848308,-0.05076952723729211,2.338765161759848,3.382422191054015,0.6170866607563092,0.03346461025238057,1.7844876958394116,-0.05380507533794615,-1.0792401399489115,2.7920745385910024,0.34487333195388853,1.668429395716084,2.1869891210014294,-0.6349632910198848,0.4802657590626602,1.3440997991979844,1.31816731812935,-1.0259645676004547,2.515728179388068,0.7193709071736026,-0.1747677593310495,4.077449388555179,1.6339696489339413,1.3314625673320655,2.905821008365095,2.2327660598896886,1.4836272077103057,1.7780511830773051,-0.3566317742387226,-0.02260311895280931,2.949679563267389,-0.9554281851944699,0.8285936893165959,4.5114007724344996,-0.04082944343413142,2.334824015979711,3.3397723922444156,0.557966967521616,0.01603211798757409,1.756459378940909,-0.047280118972644614,-1.1013948993027753,2.7565651439984786,0.3783315816750295,1.6187961456004638,2.1381764187888885,-0.660011359631878,0.5159877243843508,0.5365750425210564,2.784662725049295,2.768029225359318,0.449173494510619,0.44308890492345215,0.5244428325274808,2.733927566205292,0.43458105471376185
44,0.4704587277424407,1.6097865918733134,1.2685959531895148,-1.2818478135977172,2.58813350311828,0.7624879455654525,-0.09065716082119138,4.1360981077003585,1.6014146986721176,1.2100926876173168,2.8846965862922067,2.0178811331987507,1.2858679787633422,1.88380137224083,-0.3438961885813199,-0.16876747074960682,2.8685362861478034,-0.9540992537436321,0.7975676263853297,4.483126933484919,-0.12107304723961791,2.231528244669404,3.3024343320560807,0.44482959436124564,-0.11455519719310606,1.8218295229026167,-0.20472853124818297,-1.2477100727432997,2.830813423575011,0.35549811548919674,1.629522507054896,2.1519611327178167,-0.7926829611254225,0.4068876206401204,1.398045740318997,1.2682629930661498,-1.1248482014122134,2.5826189570540503,0.7111482352151097,-0.19132530973212958,4.154173170264831,1.5600197138934495,1.2972094416441386,2.9475310225397418,2.131070766300326,1.3514314596738992,1.7723740964852894,-0.4337965752992326,-0.14801791181112012,2.9914597253286583,-1.0094481549201273,0.7625679362448131,4.538340409388384,-0.15413548259882043,2.2601385678630272,3.3506740048890853,0.435057661281513,-0.1137015093645255,1.803706861868085,-0.10315879285071822,-1.1800181851134244,2.8369939074728205,0.35244433230608524,1.4955473431958115,2.1679719035744522,-0.7743452263714956,0.4463834097935839,1.3496182804552739,1.2120449886263605,-1.1057715376821353,2.5127993410078266,0.7243721070771747,-0.21963243622946593,4.068779972573362,1.615260297070495,1.3325225112462533,2.9055989120208094,2.1029331786196805,1.3439203237438144,1.824943531798769,-0.5108866390164605,-0.20823462373190493,2.9881245923513218,-0.9985595205656462,0.6779044777207646,4.544105223916858,-0.10767133057232614,2.230059425196484,3.3809241633643046,0.3800015509768597,-0.1024603823323279,1.779876278511914,-0.11597931346797297,-1.2039642427109587,2.758575287792234,0.39278143069837346,1.4568261219315555,2.1919247512792768,-0.815151433700611,0.42922727792070975,0.4378064774389452,2.778292526555385,2.776717254471309,0.3667479507761913,0.3621017700020217,0.42250482244960563,2.755024575915632,0.3526495741587207
